frame,NOSE_x,NOSE_y,NOSE_z,NOSE_v,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_v,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_v,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_v,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_v,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_v,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_v,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_v,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_v
53,0.3566192388534546,0.5431452989578247,-0.5907029509544373,0.9998285174369812,0.7479621171951294,0.9186752438545227,-0.5157161951065063,0.9941003918647766,0.27991601824760437,0.8929291367530823,-0.200404554605484,0.9989356398582458,0.8355152010917664,1.37032949924469,-0.3845524191856384,0.05598803609609604,0.16138780117034912,1.3158996105194092,-0.08421999216079712,0.09903442859649658,0.7921257615089417,1.7194644212722778,-0.27834048867225647,0.02335936762392521,0.17028498649597168,1.703513264656067,-0.47238656878471375,0.04365815594792366,0.6337199211120605,1.7679356336593628,-0.09703262895345688,0.00016463844804093242,0.32814478874206543,1.7442678213119507,0.10376366972923279,0.00020238423894625157
54,0.3705754578113556,0.5427795648574829,-0.6190252304077148,0.9998347759246826,0.7482206225395203,0.9186925292015076,-0.5069000124931335,0.9940145015716553,0.27899616956710815,0.8951650261878967,-0.20501531660556793,0.9989330172538757,0.8353076577186584,1.3709341287612915,-0.3702804148197174,0.055067650973796844,0.16208921372890472,1.331529140472412,-0.08377425372600555,0.09496364742517471,0.7856853604316711,1.721825361251831,-0.27259427309036255,0.023297393694519997,0.1730976402759552,1.7230321168899536,-0.443790465593338,0.043743159621953964,0.636446475982666,1.7698606252670288,-0.09674785286188126,0.0001554365735501051,0.32903534173965454,1.7468914985656738,0.10345285385847092,0.00019298656843602657
55,0.39156487584114075,0.5430505871772766,-0.6429836750030518,0.9998427629470825,0.7481479644775391,0.9198183417320251,-0.46634483337402344,0.9940720200538635,0.27753210067749023,0.8960134983062744,-0.20855572819709778,0.9989451169967651,0.8348771929740906,1.371010184288025,-0.3502540588378906,0.054230500012636185,0.16535058617591858,1.3355215787887573,-0.1255573034286499,0.09128676354885101,0.783646821975708,1.7226120233535767,-0.27487972378730774,0.023150485008955002,0.17645610868930817,1.723692774772644,-0.5169060230255127,0.04364382475614548,0.6364690065383911,1.7698148488998413,-0.09266500920057297,0.0001523659739177674,0.3291225731372833,1.7469357252120972,0.0991557314991951,0.0001917535555548966
56,0.40987569093704224,0.5447410345077515,-0.6803326606750488,0.9998517632484436,0.74824458360672,0.9219362139701843,-0.4423045814037323,0.9941938519477844,0.27561941742897034,0.8968473076820374,-0.22389034926891327,0.9989717602729797,0.8349055051803589,1.3730915784835815,-0.33164456486701965,0.05403885990381241,0.16640116274356842,1.33944571018219,-0.16399617493152618,0.08854646980762482,0.7825092077255249,1.7261297702789307,-0.2880890965461731,0.023409012705087662,0.17836543917655945,1.7258639335632324,-0.5927338004112244,0.045347049832344055,0.6371525526046753,1.7698006629943848,-0.0859435647726059,0.00015280254592653364,0.329140841960907,1.7473022937774658,0.09220842272043228,0.0001952843158505857
57,0.4221867620944977,0.5444350838661194,-0.7089563012123108,0.9998624324798584,0.7482168674468994,0.9250797033309937,-0.419431209564209,0.9944549202919006,0.2735334634780884,0.8996123671531677,-0.24231162667274475,0.9989984631538391,0.8367205858230591,1.3751331567764282,-0.3227778971195221,0.05441194772720337,0.1680697202682495,1.3474353551864624,-0.19919782876968384,0.08585656434297562,0.7827960848808289,1.7317204475402832,-0.3124719560146332,0.023235319182276726,0.18125459551811218,1.7316950559616089,-0.6513153314590454,0.04517960175871849,0.6392791867256165,1.7703274488449097,-0.08117831498384476,0.00015603919746354222,0.3293564021587372,1.7492809295654297,0.08727370202541351,0.00020072670304216444
58,0.4405355155467987,0.5444716811180115,-0.7462356090545654,0.9998719692230225,0.7482175230979919,0.9263279438018799,-0.38183003664016724,0.9947460293769836,0.2717573642730713,0.9008275270462036,-0.260664701461792,0.9990334510803223,0.8374672532081604,1.37282395362854,-0.27345409989356995,0.05536249279975891,0.17011110484600067,1.3463720083236694,-0.20214475691318512,0.08502443879842758,0.7829389572143555,1.7315887212753296,-0.2952961325645447,0.022814908996224403,0.184517502784729,1.7310116291046143,-0.6142863631248474,0.04555138945579529,0.641103208065033,1.7678102254867554,-0.0743127092719078,0.00016088793927337974,0.3296020030975342,1.7487940788269043,0.08007937669754028,0.00020742374181281775
59,0.46121934056282043,0.5446327924728394,-0.8540524244308472,0.9998822808265686,0.7481377124786377,0.9265360236167908,-0.3444717824459076,0.9951179623603821,0.2711135447025299,0.9023938775062561,-0.32587188482284546,0.9990826845169067,0.8367794752120972,1.3650203943252563,-0.21483631432056427,0.0559074692428112,0.1705639660358429,1.3498435020446777,-0.23395241796970367,0.08745548874139786,0.7830071449279785,1.7247014045715332,-0.2947924733161926,0.021983981132507324,0.18533651530742645,1.7294343709945679,-0.6049778461456299,0.04502703249454498,0.6432658433914185,1.7605397701263428,-0.06325885653495789,0.00016781331214588135,0.33069106936454773,1.7464239597320557,0.06885553896427155,0.00021298126375768334
60,0.47124817967414856,0.5448090434074402,-0.9344085454940796,0.9998911619186401,0.7468353509902954,0.9265297651290894,-0.3288865089416504,0.995477557182312,0.2709554135799408,0.9046908617019653,-0.3602655529975891,0.9991225004196167,0.8344475626945496,1.3580211400985718,-0.2161138653755188,0.057702161371707916,0.1704116016626358,1.351439356803894,-0.29685211181640625,0.09596612304449081,0.7857344746589661,1.7184219360351562,-0.3797137439250946,0.021346256136894226,0.1858149915933609,1.7263785600662231,-0.7400690317153931,0.046002358198165894,0.6443565487861633,1.7563154697418213,-0.05725112929940224,0.00017750903498381376,0.33268848061561584,1.7452937364578247,0.06286299228668213,0.00021946782362647355
61,0.48154500126838684,0.5448487997055054,-1.0016427040100098,0.9999002814292908,0.7455940246582031,0.9273192286491394,-0.3063810467720032,0.9958545565605164,0.27014029026031494,0.9076833724975586,-0.39961981773376465,0.9991624355316162,0.834662675857544,1.3531250953674316,-0.14394038915634155,0.06332460790872574,0.1695188283920288,1.3510040044784546,-0.2528112828731537,0.10936733335256577,0.801119863986969,1.7151155471801758,-0.35734689235687256,0.020752353593707085,0.18689857423305511,1.712664246559143,-0.5772629380226135,0.04573662206530571,0.6443752646446228,1.7547439336776733,-0.051525577902793884,0.00018579595780465752,0.3332641124725342,1.7447988986968994,0.05706929787993431,0.00022175125195644796
62,0.48722538352012634,0.5465713739395142,-0.9591774344444275,0.9999092817306519,0.7430879473686218,0.9285343885421753,-0.2759776711463928,0.9962124824523926,0.26788732409477234,0.9114853143692017,-0.3919276297092438,0.9992092847824097,0.8353376388549805,1.3504209518432617,-0.10722652822732925,0.06833621859550476,0.16579531133174896,1.3491551876068115,-0.23494215309619904,0.1189790815114975,0.8078286051750183,1.7132129669189453,-0.3018577992916107,0.020287593826651573,0.18685826659202576,1.69586181640625,-0.5186522006988525,0.045398056507110596,0.6443711519241333,1.7540557384490967,-0.04367205128073692,0.00018975159036926925,0.3333526849746704,1.7447432279586792,0.04929541423916817,0.0002202849864261225
63,0.49356332421302795,0.5483921766281128,-1.0463597774505615,0.9999167323112488,0.741828203201294,0.9289996027946472,-0.27797698974609375,0.9965251088142395,0.2671585977077484,0.9148792028427124,-0.41245895624160767,0.9992404580116272,0.8313400745391846,1.3481227159500122,-0.124635711312294,0.07067976146936417,0.16496236622333527,1.3488218784332275,-0.2569213807582855,0.1331620067358017,0.8069337010383606,1.7109876871109009,-0.35369428992271423,0.019749606028199196,0.1868600994348526,1.6912531852722168,-0.602506160736084,0.04538203030824661,0.6452193260192871,1.7549017667770386,-0.04137570410966873,0.00019564737158361822,0.33598530292510986,1.7481873035430908,0.047098103910684586,0.00022057045134715736
64,0.4971999526023865,0.5492659211158752,-1.0566233396530151,0.999923825263977,0.7392517924308777,0.9287533164024353,-0.2696095108985901,0.9968125820159912,0.26700928807258606,0.9153335690498352,-0.4210730791091919,0.9992711544036865,0.8282204866409302,1.3342794179916382,-0.12483277171850204,0.07282238453626633,0.16490741074085236,1.344861626625061,-0.2964569926261902,0.14556849002838135,0.8080570101737976,1.6964528560638428,-0.3787533640861511,0.019692985340952873,0.18694697320461273,1.6792585849761963,-0.70417320728302,0.046766143292188644,0.6457470655441284,1.7527111768722534,-0.03862714767456055,0.0002000596869038418,0.3390007019042969,1.748106837272644,0.044339798390865326,0.00021954133990220726
65,0.49994388222694397,0.5495975613594055,-1.102854609489441,0.999929666519165,0.7383446097373962,0.9287076592445374,-0.2754950225353241,0.9970571994781494,0.2672535479068756,0.9153434634208679,-0.42677080631256104,0.9992923736572266,0.827869713306427,1.3270609378814697,-0.1458507627248764,0.07540425658226013,0.1653081327676773,1.342430591583252,-0.31062155961990356,0.16145829856395721,0.8135485649108887,1.6891319751739502,-0.4662021994590759,0.019982170313596725,0.1874670684337616,1.6708097457885742,-0.749022901058197,0.048637352883815765,0.645889163017273,1.751948595046997,-0.03952793404459953,0.0002122703881468624,0.3405035436153412,1.7478821277618408,0.045293159782886505,0.00022658730449620634
66,0.5036754608154297,0.5507678985595703,-1.1178584098815918,0.9999353289604187,0.7370624542236328,0.9288343787193298,-0.2627358138561249,0.9972795248031616,0.2678104341030121,0.9153202772140503,-0.42460349202156067,0.9993195533752441,0.8257991671562195,1.3260771036148071,-0.1557808369398117,0.07998688519001007,0.16786359250545502,1.3438869714736938,-0.3527175784111023,0.17924071848392487,0.8146880269050598,1.6870321035385132,-0.5332083106040955,0.020658355206251144,0.1874701827764511,1.672484040260315,-0.8717500567436218,0.05315938591957092,0.6458117961883545,1.7510550022125244,-0.04061486944556236,0.00023242518363986164,0.3405468463897705,1.7465744018554688,0.04640443995594978,0.00024180499895010144
67,0.5055669546127319,0.5519916415214539,-1.1267365217208862,0.9999406337738037,0.7364963293075562,0.9289771914482117,-0.26744648814201355,0.9974790811538696,0.26782530546188354,0.9152940511703491,-0.42832711338996887,0.9993486404418945,0.8238301277160645,1.3271275758743286,-0.15721048414707184,0.08246233314275742,0.16910399496555328,1.3483630418777466,-0.33716392517089844,0.19254933297634125,0.8140119910240173,1.6876037120819092,-0.5148224830627441,0.02079331874847412,0.18734177947044373,1.675018310546875,-0.8126459121704102,0.05592169612646103,0.6457898616790771,1.7501413822174072,-0.04124215617775917,0.00024189391115214676,0.34040719270706177,1.7452706098556519,0.047078490257263184,0.0002482164418324828
68,0.5059549808502197,0.5545604228973389,-1.1287448406219482,0.9999451041221619,0.736476719379425,0.9293829798698425,-0.2759377062320709,0.9976625442504883,0.2678411900997162,0.9153438806533813,-0.4507850408554077,0.999366044998169,0.8232960104942322,1.3278989791870117,-0.1577635109424591,0.08362632989883423,0.16909608244895935,1.3468135595321655,-0.3281206786632538,0.19972340762615204,0.8135671615600586,1.6882809400558472,-0.4752409756183624,0.02062203176319599,0.18770667910575867,1.6735048294067383,-0.7646476626396179,0.05589147284626961,0.6458178758621216,1.749932050704956,-0.03933984041213989,0.0002408589789411053,0.34040993452072144,1.7450718879699707,0.045234017074108124,0.0002441916731186211
69,0.5056578516960144,0.5558815002441406,-1.1209856271743774,0.999949038028717,0.736494243144989,0.929827094078064,-0.28233134746551514,0.9978209733963013,0.26818782091140747,0.9153538346290588,-0.44237619638442993,0.9993790984153748,0.8233814835548401,1.3279988765716553,-0.15321211516857147,0.08482897281646729,0.16904571652412415,1.3428117036819458,-0.3171272575855255,0.2075553834438324,0.8146832585334778,1.688533902168274,-0.45746099948883057,0.020592307671904564,0.18770191073417664,1.6696592569351196,-0.750815212726593,0.05587589740753174,0.6458197832107544,1.7498782873153687,-0.0397963672876358,0.00024264815147034824,0.3404611349105835,1.7449548244476318,0.0456940159201622,0.00024396910157520324
70,0.5067119598388672,0.5563016533851624,-1.1179924011230469,0.9999526739120483,0.7365204095840454,0.9297930598258972,-0.27091631293296814,0.9979618787765503,0.26852235198020935,0.9153743386268616,-0.43355175852775574,0.9993859529495239,0.8234509229660034,1.3246831893920898,-0.10405628383159637,0.08405192196369171,0.16903866827487946,1.3336488008499146,-0.26114898920059204,0.2088775932788849,0.8155521750450134,1.6854373216629028,-0.32818078994750977,0.020268689841032028,0.18883053958415985,1.6649150848388672,-0.570620059967041,0.054618142545223236,0.6460132002830505,1.748026728630066,-0.039188556373119354,0.0002374534960836172,0.34113427996635437,1.743749976158142,0.045012522488832474,0.0002365925902267918
71,0.5073718428611755,0.5566281080245972,-1.1056463718414307,0.9999560117721558,0.7365333437919617,0.9297764301300049,-0.2753114700317383,0.9980933666229248,0.2688082456588745,0.9154152870178223,-0.4442129135131836,0.9993906617164612,0.8235695958137512,1.3230934143066406,-0.1019098311662674,0.08401621878147125,0.16930238902568817,1.3293415307998657,-0.25386691093444824,0.2113727182149887,0.8155888319015503,1.683174967765808,-0.3256252408027649,0.02012220397591591,0.1908847987651825,1.6620724201202393,-0.5481147766113281,0.05347402021288872,0.6463423371315002,1.7468265295028687,-0.039296407252550125,0.00023375444288831204,0.3419385254383087,1.7428385019302368,0.04509226977825165,0.00023066614812705666
72,0.5081269145011902,0.5568619966506958,-1.1140843629837036,0.9999588131904602,0.7363971471786499,0.9295681715011597,-0.2786937952041626,0.9982133507728577,0.2690421938896179,0.9153475165367126,-0.45350217819213867,0.9994036555290222,0.8234100341796875,1.3202471733093262,-0.10715561360120773,0.08548734337091446,0.16960686445236206,1.3293535709381104,-0.2763653099536896,0.2176866978406906,0.816800594329834,1.6801680326461792,-0.3438129127025604,0.019881535321474075,0.19094231724739075,1.6625089645385742,-0.5729486346244812,0.05315824970602989,0.6463508009910583,1.7442916631698608,-0.03819673880934715,0.00023603448062203825,0.34221193194389343,1.7409141063690186,0.04395250231027603,0.00023069442249834538
73,0.5080828070640564,0.5573221445083618,-1.1262916326522827,0.9999616742134094,0.7361341714859009,0.9296517968177795,-0.2742169201374054,0.9983212947845459,0.26924410462379456,0.9149271845817566,-0.45024818181991577,0.9994245171546936,0.8220732808113098,1.3208621740341187,-0.13723376393318176,0.08867842704057693,0.16966870427131653,1.3355374336242676,-0.3088015913963318,0.22946909070014954,0.8164913058280945,1.6807496547698975,-0.5177340507507324,0.020220285281538963,0.18740913271903992,1.669762372970581,-0.7723423838615417,0.05683160573244095,0.6451345086097717,1.7441401481628418,-0.039329420775175095,0.00024427982862107456,0.34064653515815735,1.7398715019226074,0.045148830860853195,0.00023746676743030548
74,0.5075722932815552,0.5573656558990479,-1.1217573881149292,0.9999644756317139,0.736193835735321,0.9300525188446045,-0.2733117640018463,0.9984264373779297,0.26940369606018066,0.9145869016647339,-0.44821396470069885,0.9994460344314575,0.8219430446624756,1.324436068534851,-0.17613765597343445,0.09067127853631973,0.16994337737560272,1.3390973806381226,-0.34864136576652527,0.23718219995498657,0.8158562183380127,1.6844416856765747,-0.5788764357566833,0.02028123289346695,0.18518608808517456,1.6758960485458374,-0.8809340596199036,0.059023357927799225,0.6451473832130432,1.7441469430923462,-0.039395928382873535,0.0002513699291739613,0.3403870165348053,1.7394084930419922,0.04519512131810188,0.00024285582185257226
75,0.507103681564331,0.557521641254425,-1.1146494150161743,0.9999666213989258,0.7362035512924194,0.9298908710479736,-0.2749526798725128,0.9985208511352539,0.270052433013916,0.9139061570167542,-0.4452296495437622,0.9994542598724365,0.822458803653717,1.323707938194275,-0.17282824218273163,0.09149184077978134,0.16995550692081451,1.3325392007827759,-0.326761931180954,0.23912250995635986,0.8166050910949707,1.6845699548721313,-0.5181922912597656,0.020405346527695656,0.1860598921775818,1.6680160760879517,-0.788218080997467,0.05890204384922981,0.6451177597045898,1.7440996170043945,-0.03951440006494522,0.0002475863147992641,0.3405747711658478,1.7392922639846802,0.04532388970255852,0.00023806457465980202
76,0.5070037245750427,0.5576677322387695,-1.1104469299316406,0.9999683499336243,0.7362111210823059,0.9298285841941833,-0.27611833810806274,0.9985990524291992,0.27006950974464417,0.9138914346694946,-0.44135329127311707,0.9994592070579529,0.8231476545333862,1.322139859199524,-0.13446685671806335,0.09080810844898224,0.16877606511116028,1.3269619941711426,-0.2929631173610687,0.24205170571804047,0.8170027136802673,1.6827601194381714,-0.39335766434669495,0.020120985805988312,0.18607504665851593,1.6622952222824097,-0.6523449420928955,0.05775604769587517,0.6453148126602173,1.7437872886657715,-0.03888703137636185,0.000241275571170263,0.34153345227241516,1.7392253875732422,0.044696707278490067,0.00023084942949935794
77,0.5068621635437012,0.5584096312522888,-1.1142663955688477,0.9999703764915466,0.7362080216407776,0.9298847913742065,-0.2827420234680176,0.9986780285835266,0.2691917419433594,0.9143177270889282,-0.4482991099357605,0.9994648098945618,0.8240556716918945,1.321767807006836,-0.11917569488286972,0.0913170650601387,0.16782473027706146,1.326708197593689,-0.2818816006183624,0.24357736110687256,0.8169363737106323,1.6828930377960205,-0.35238102078437805,0.020124029368162155,0.18642303347587585,1.662382960319519,-0.6181185841560364,0.05705902352929115,0.6456905007362366,1.7441718578338623,-0.03895470127463341,0.00023361339117400348,0.341640442609787,1.740332007408142,0.044771552085876465,0.0002221219037892297
78,0.5064250230789185,0.5589818954467773,-1.0780068635940552,0.9999724626541138,0.7361103892326355,0.9300987124443054,-0.25375884771347046,0.998755156993866,0.2676558494567871,0.9159265160560608,-0.4450473487377167,0.9994768500328064,0.8245425820350647,1.3221055269241333,-0.10565798729658127,0.08986563235521317,0.16699114441871643,1.3359249830245972,-0.31601831316947937,0.2393094152212143,0.8165297508239746,1.6833066940307617,-0.3690823018550873,0.01974516175687313,0.18685473501682281,1.671193242073059,-0.7611917853355408,0.0566645972430706,0.6461261510848999,1.7467381954193115,-0.03804939240217209,0.0002280347398482263,0.341620534658432,1.7455600500106812,0.04397256672382355,0.0002157552953576669
79,0.5058298110961914,0.5589674115180969,-1.0839165449142456,0.999974250793457,0.7357268929481506,0.9301004409790039,-0.2514572739601135,0.9988065958023071,0.267678827047348,0.9164248704910278,-0.442893385887146,0.9994853138923645,0.8234949707984924,1.325777530670166,-0.13736934959888458,0.08911625295877457,0.16740275919437408,1.3482239246368408,-0.37808117270469666,0.24322761595249176,0.8158249855041504,1.6875433921813965,-0.5062838792800903,0.019314197823405266,0.18710307776927948,1.691997766494751,-0.9012625813484192,0.05765429139137268,0.6468440890312195,1.7471051216125488,-0.03807911276817322,0.00023154377413447946,0.3420674800872803,1.7461254596710205,0.04400244355201721,0.00021792553889099509
80,0.5053346753120422,0.5587628483772278,-1.098734736442566,0.9999755024909973,0.7353585958480835,0.9298401474952698,-0.25735366344451904,0.9988353252410889,0.2676984965801239,0.9164124131202698,-0.43714073300361633,0.9994869828224182,0.8232195377349854,1.3269678354263306,-0.18847432732582092,0.08891868591308594,0.16772371530532837,1.3497875928878784,-0.3711557984352112,0.2489587515592575,0.814922571182251,1.6891981363296509,-0.5718914270401001,0.019391732290387154,0.18791282176971436,1.6933157444000244,-0.8986169099807739,0.059848785400390625,0.6476777791976929,1.7472236156463623,-0.0407240092754364,0.000238116888795048,0.3425230085849762,1.74606454372406,0.04669136181473732,0.00022418712615035474
